Date,CSPX.L,VUSA.L,IWDA.AS,VWCE.DE,IMEU.L,EXSA.DE,EUN2.DE,EIMI.L
2023-10-27,433.510009765625,64.65249633789062,73.9000015258789,96.83000183105469,2341.75,42.44499969482422,40.744998931884766,28.350000381469727
2023-10-30,433.9700012207031,64.7699966430664,73.98999786376953,96.83000183105469,2352.0,42.6349983215332,40.95500183105469,28.440000534057617
2023-10-31,436.4200134277344,65.20249938964844,74.67500305175781,97.58000183105469,2357.5,42.900001525878906,41.20500183105469,28.139999389648438
2023-11-01,440.6499938964844,65.8499984741211,75.48500061035156,98.73999786376953,2369.5,43.209999084472656,41.59000015258789,28.420000076293945
2023-11-02,450.04998779296875,66.98999786376953,76.58999633789062,100.18000030517578,2414.0,43.92499923706055,42.40999984741211,29.059999465942383
2023-11-03,456.94000244140625,66.90249633789062,76.9749984741211,100.68000030517578,2404.5,43.97999954223633,42.47999954223633,29.690000534057617
2023-11-06,456.6199951171875,66.80500030517578,76.7699966430664,100.54000091552734,2401.5,43.85499954223633,42.28499984741211,30.030000686645508
2023-11-07,458.6199951171875,67.52999877929688,77.22000122070312,101.12000274658203,2402.25,43.79999923706055,42.244998931884766,29.860000610351562
2023-11-08,457.9200134277344,67.44999694824219,76.95500183105469,100.68000030517578,2414.5,43.92499923706055,42.4900016784668,29.739999771118164
2023-11-09,459.0400085449219,67.7750015258789,77.29499816894531,101.0999984741211,2438.25,44.31999969482422,43.0099983215332,29.690000534057617
2023-11-10,457.80999755859375,68.0,77.11000061035156,100.86000061035156,2419.5,43.8650016784668,42.67499923706055,29.450000762939453
2023-11-13,462.010009765625,68.2300033569336,77.6500015258789,101.4800033569336,2433.0,44.20000076293945,43.01499938964844,29.670000076293945
2023-11-14,471.20001220703125,68.45249938964844,78.16000366210938,102.16000366210938,2455.75,44.779998779296875,43.685001373291016,30.309999465942383
2023-11-15,472.6000061035156,68.84500122070312,78.44000244140625,102.5999984741211,2472.75,44.95000076293945,43.875,30.729999542236328
2023-11-16,470.1199951171875,68.65750122070312,77.98999786376953,101.91999816894531,2452.0,44.67499923706055,43.65999984741211,30.260000228881836
2023-11-17,471.82000732421875,68.82749938964844,78.2699966430664,102.27999877929688,2482.75,45.1349983215332,44.04999923706055,30.34000015258789
2023-11-20,474.7900085449219,68.87999725341797,78.33999633789062,102.36000061035156,2485.5,45.2400016784668,44.11000061035156,30.719999313354492
2023-11-21,474.6499938964844,68.63500213623047,78.375,102.37999725341797,2474.5,45.19499969482422,43.994998931884766,30.59000015258789
2023-11-22,476.8999938964844,69.3949966430664,79.02999877929688,103.22000122070312,2483.25,45.334999084472656,44.20000076293945,30.520000457763672
2023-11-23,477.7200012207031,69.10250091552734,78.98999786376953,103.16000366210938,2486.0,45.48500061035156,44.30500030517578,30.65999984741211
2023-11-24,477.0,68.63999938964844,78.83999633789062,102.94000244140625,2485.0,45.630001068115234,44.43000030517578,30.540000915527344
2023-11-27,476.8800048828125,68.62249755859375,78.69999694824219,102.73999786376953,2474.5,45.474998474121094,44.224998474121094,30.3799991607666
2023-11-28,478.3800048828125,68.3499984741211,78.55000305175781,102.58000183105469,2464.0,45.32500076293945,44.165000915527344,30.729999542236328
2023-11-29,477.29998779296875,68.27249908447266,78.6050033569336,102.72000122070312,2469.5,45.52000045776367,44.400001525878906,30.579999923706055
2023-11-30,476.3299865722656,68.29000091552734,78.97000122070312,103.13999938964844,2476.0,45.72999954223633,44.5,30.6299991607666
2023-12-01,479.95001220703125,68.60749816894531,79.8499984741211,104.12000274658203,2489.0,46.23500061035156,44.85499954223633,30.649999618530273
2023-12-04,477.05999755859375,68.5199966430664,79.76000213623047,104.12000274658203,2485.5,46.23500061035156,44.85499954223633,30.43000030517578
2023-12-05,478.8599853515625,68.91500091552734,80.16000366210938,104.12000274658203,2495.0,46.23500061035156,44.85499954223633,30.209999084472656
2023-12-06,478.1000061035156,68.91500091552734,80.27999877929688,104.12000274658203,2507.5,46.23500061035156,44.85499954223633,30.3700008392334
2023-12-07,479.80999755859375,69.17500305175781,80.375,104.73999786376953,2504.5,46.51499938964844,45.45500183105469,30.3700008392334
2023-12-08,481.010009765625,69.5199966430664,80.875,105.36000061035156,2523.5,46.880001068115234,45.96500015258789,30.280000686645508
2023-12-11,482.44000244140625,69.71749877929688,81.16000366210938,105.68000030517578,2524.0,46.97999954223633,46.1150016784668,30.40999984741211
2023-12-12,485.0799865722656,70.07499694824219,81.13999938964844,105.63999938964844,2529.5,46.89500045776367,46.13999938964844,30.3799991607666
2023-12-13,487.510009765625,70.55999755859375,81.43499755859375,105.94000244140625,2533.0,46.85499954223633,46.064998626708984,30.260000228881836
2023-12-14,494.75,70.03500366210938,81.40499877929688,106.0,2553.0,47.2599983215332,46.119998931884766,31.200000762939453
2023-12-15,495.1099853515625,70.45999908447266,81.9749984741211,106.77999877929688,2547.75,47.1349983215332,46.28499984741211,31.18000030517578
2023-12-18,496.989990234375,70.97750091552734,82.01000213623047,106.63999938964844,2551.5,46.95500183105469,45.96500015258789,30.899999618530273
2023-12-19,499.1099853515625,70.72000122070312,82.09500122070312,106.80000305175781,2554.5,47.1349983215332,46.125,31.239999771118164
2023-12-20,499.7900085449219,71.35250091552734,82.3499984741211,107.0999984741211,2572.0,47.255001068115234,46.119998931884766,31.030000686645508
2023-12-21,496.3800048828125,70.7925033569336,81.7300033569336,106.36000061035156,2575.0,47.13999938964844,46.005001068115234,31.18000030517578
2023-12-22,497.94000244140625,70.6875,82.04000091552734,106.68000030517578,2571.25,47.220001220703125,45.970001220703125,31.010000228881836
2023-12-27,500.739990234375,70.75749969482422,81.76000213623047,106.36000061035156,2585.5,47.310001373291016,46.05500030517578,31.520000457763672
2023-12-28,501.9599914550781,71.1500015258789,82.05500030517578,106.94000244140625,2584.0,47.220001220703125,45.8650016784668,31.81999969482422
2023-12-29,502.0,71.17874908447266,81.87000274658203,107.08000183105469,2588.0,47.32500076293945,46.05500030517578,31.799999237060547
2024-01-02,497.5899963378906,71.25,82.21499633789062,107.04000091552734,2584.5,47.29499816894531,45.880001068115234,31.469999313354492
2024-01-03,494.6499938964844,70.62000274658203,81.83000183105469,106.62000274658203,2549.5,46.85499954223633,45.22999954223633,31.280000686645508
2024-01-04,495.29998779296875,70.51000213623047,81.78500366210938,106.5999984741211,2567.0,47.209999084472656,45.505001068115234,31.31999969482422
2024-01-05,494.1000061035156,69.98249816894531,81.62999725341797,106.41999816894531,2555.5,47.07500076293945,45.404998779296875,31.3799991607666
2024-01-08,495.29998779296875,70.12750244140625,81.80000305175781,106.55999755859375,2561.0,47.2400016784668,45.6150016784668,31.309999465942383
2024-01-09,498.260009765625,70.83999633789062,82.41500091552734,107.13999938964844,2553.5,47.1349983215332,45.44499969482422,30.979999542236328
2024-01-10,499.57000732421875,70.93250274658203,82.40499877929688,107.08000183105469,2556.0,47.05500030517578,45.44499969482422,30.81999969482422
2024-01-11,497.75,70.76750183105469,82.11499786376953,106.73999786376953,2538.0,46.650001525878906,45.15999984741211,30.81999969482422
2024-01-12,501.69000244140625,71.03500366210938,82.68499755859375,107.54000091552734,2551.5,47.09000015258789,45.55500030517578,31.209999084472656
2024-01-15,501.6099853515625,71.16500091552734,82.74500274658203,107.58000183105469,2538.5,46.849998474121094,45.29999923706055,31.010000228881836
2024-01-16,501.4200134277344,71.5,82.94499969482422,107.72000122070312,2532.75,46.72999954223633,45.18000030517578,30.559999465942383
2024-01-17,497.67999267578125,71.0,82.4000015258789,106.76000213623047,2497.5,46.22999954223633,44.7599983215332,29.8700008392334
2024-01-18,499.8599853515625,71.20249938964844,82.7300033569336,107.30000305175781,2512.0,46.4900016784668,45.29499816894531,30.209999084472656
2024-01-19,503.80999755859375,71.86000061035156,83.00499725341797,107.63999938964844,2512.5,46.36000061035156,45.224998474121094,30.270000457763672
2024-01-22,509.30999755859375,72.4124984741211,83.94499969482422,108.63999938964844,2523.0,46.7599983215332,45.584999084472656,30.280000686645508
2024-01-23,508.4100036621094,72.56999969482422,84.05500030517578,108.9000015258789,2515.0,46.625,45.415000915527344,30.40999984741211
2024-01-24,513.5,72.7750015258789,84.50499725341797,109.54000091552734,2544.0,47.20500183105469,46.439998626708984,30.979999542236328
2024-01-25,513.4600219726562,73.05999755859375,84.86000061035156,110.04000091552734,2546.0,47.31999969482422,46.59000015258789,30.84000015258789
2024-01-26,515.1199951171875,73.03500366210938,84.97000122070312,110.12000274658203,2577.0,47.84000015258789,47.1349983215332,30.969999313354492
2024-01-29,513.5499877929688,73.2074966430664,85.30000305175781,110.5999984741211,2572.75,47.92499923706055,47.19499969482422,30.809999465942383
2024-01-30,517.010009765625,73.73999786376953,85.54499816894531,110.68000030517578,2589.5,48.029998779296875,47.43000030517578,30.6299991607666
2024-01-31,512.5800170898438,72.8499984741211,85.01499938964844,110.13999938964844,2582.25,48.025001525878906,47.279998779296875,30.75
2024-02-01,511.1300048828125,72.54499816894531,84.69499969482422,109.76000213623047,2572.5,47.814998626708984,47.189998626708984,30.729999542236328
2024-02-02,519.1400146484375,74.18250274658203,86.02999877929688,111.33999633789062,2577.0,47.834999084472656,47.369998931884766,30.579999923706055
2024-02-05,517.6699829101562,74.69999694824219,86.17500305175781,111.55999755859375,2584.0,47.82500076293945,47.36000061035156,30.639999389648438
2024-02-06,519.260009765625,74.51499938964844,86.37000274658203,112.08000183105469,2593.25,48.13999938964844,47.71500015258789,31.3700008392334
2024-02-07,523.0800170898438,74.8550033569336,86.7300033569336,112.4800033569336,2580.0,47.9900016784668,47.6150016784668,31.3799991607666
2024-02-08,523.8300170898438,75.06500244140625,86.79000091552734,112.45999908447266,2580.5,47.96500015258789,47.915000915527344,31.270000457763672
2024-02-09,525.9400024414062,75.23750305175781,86.93499755859375,112.58000183105469,2579.5,47.92499923706055,48.01499938964844,31.239999771118164
2024-02-12,530.0,75.80500030517578,87.6500015258789,113.62000274658203,2593.0,48.21500015258789,48.31999969482422,31.739999771118164
2024-02-13,521.5700073242188,74.7699966430664,86.80000305175781,112.44000244140625,2561.5,47.744998931884766,47.76499938964844,31.059999465942383
2024-02-14,522.3400268554688,75.1500015258789,86.92500305175781,112.72000122070312,2586.5,47.9900016784668,48.005001068115234,31.440000534057617
2024-02-15,525.6599731445312,75.5250015258789,87.33999633789062,113.16000366210938,2597.5,48.310001373291016,48.20000076293945,31.520000457763672
2024-02-16,528.22998046875,75.79000091552734,87.73500061035156,113.69999694824219,2615.5,48.63999938964844,48.38999938964844,31.829999923706055
2024-02-19,526.1500244140625,75.55500030517578,87.5250015258789,113.5199966430664,2620.0,48.70500183105469,48.39500045776367,31.770000457763672
2024-02-20,522.1500244140625,74.63249969482422,86.68000030517578,112.4800033569336,2619.0,48.625,48.369998931884766,31.81999969482422
2024-02-21,521.8400268554688,74.69499969482422,86.58499908447266,112.41999816894531,2618.0,48.54499816894531,48.51499938964844,31.889999389648438
2024-02-22,532.4099731445312,76.13749694824219,88.05000305175781,114.22000122070312,2638.0,48.994998931884766,49.349998474121094,32.11000061035156
2024-02-23,534.8499755859375,76.2699966430664,88.38500213623047,114.54000091552734,2642.5,49.154998779296875,49.52000045776367,32.150001525878906
2024-02-26,533.9600219726562,76.12750244140625,88.05999755859375,114.13999938964844,2639.5,48.974998474121094,49.45000076293945,32.060001373291016
2024-02-27,532.510009765625,75.80999755859375,87.93000030517578,114.0,2640.0,49.08000183105469,49.654998779296875,32.150001525878906
2024-02-28,532.9500122070312,76.12249755859375,87.9800033569336,113.91999816894531,2633.5,48.904998779296875,49.630001068115234,31.670000076293945
2024-02-29,533.3900146484375,76.25499725341797,88.18000030517578,114.22000122070312,2630.5,48.900001525878906,49.560001373291016,31.700000762939453
2024-03-01,537.2999877929688,76.83000183105469,88.80000305175781,115.04000091552734,2648.0,49.224998474121094,49.70500183105469,32.119998931884766
2024-03-04,539.260009765625,76.75250244140625,88.79000091552734,114.94000244140625,2644.5,49.21500015258789,49.86000061035156,32.06999969482422
2024-03-05,534.760009765625,75.97250366210938,88.18499755859375,114.13999938964844,2633.5,49.1150016784668,49.689998626708984,31.860000610351562
2024-03-06,537.510009765625,76.16500091552734,88.47000122070312,114.63999938964844,2649.75,49.31999969482422,49.93000030517578,32.310001373291016
2024-03-07,540.989990234375,76.38749694824219,88.86499786376953,115.0999984741211,2678.0,49.8849983215332,50.52000045776367,32.380001068115234
2024-03-08,541.7899780273438,76.14250183105469,88.93000030517578,115.12000274658203,2664.5,49.849998474121094,50.38999938964844,32.43000030517578
2024-03-11,537.5900268554688,75.87249755859375,88.32499694824219,114.5,2662.5,49.70500183105469,50.06999969482422,32.5099983215332
2024-03-12,542.0599975585938,76.6624984741211,89.07499694824219,115.44000244140625,2693.5,50.18000030517578,50.61000061035156,32.77000045776367
2024-03-13,543.2999877929688,76.7300033569336,89.07499694824219,115.4000015258789,2702.75,50.29999923706055,50.84000015258789,32.630001068115234
2024-03-14,541.8400268554688,76.5199966430664,89.12999725341797,115.45999908447266,2693.25,50.20000076293945,50.68000030517578,32.540000915527344
2024-03-15,537.5399780273438,76.03500366210938,88.59500122070312,114.80000305175781,2687.5,49.89500045776367,50.720001220703125,32.33000183105469
2024-03-18,542.6300048828125,76.86000061035156,89.3949966430664,115.68000030517578,2684.0,49.85499954223633,50.599998474121094,32.349998474121094
2024-03-19,543.010009765625,76.89749908447266,89.51499938964844,115.83999633789062,2688.0,49.974998474121094,50.84000015258789,32.189998626708984
2024-03-20,544.4500122070312,77.125,89.72000122070312,116.12000274658203,2688.0,49.970001220703125,50.810001373291016,32.279998779296875
2024-03-21,552.8900146484375,78.63999938964844,91.0199966430664,117.73999786376953,2724.25,50.47999954223633,51.33000183105469,32.689998626708984
2024-03-22,550.0399780273438,78.6500015258789,90.9749984741211,117.62000274658203,2728.0,50.4900016784668,51.150001525878906,32.41999816894531
2024-03-25,549.469970703125,78.29499816894531,90.69999694824219,117.31999969482422,2725.5,50.529998779296875,51.31999969482422,32.45000076293945
2024-03-26,549.739990234375,78.43499755859375,90.90499877929688,117.55999755859375,2732.0,50.59000015258789,51.5,32.43000030517578
2024-03-27,549.0599975585938,78.3949966430664,90.86499786376953,117.4800033569336,2734.5,50.68000030517578,51.70000076293945,32.38999938964844
2024-03-28,552.489990234375,78.6875,91.44499969482422,118.27999877929688,2735.0,50.83000183105469,51.66999816894531,32.59000015258789
2024-04-02,546.6400146484375,78.32250213623047,90.68499755859375,117.45999908447266,2717.0,50.380001068115234,51.290000915527344,32.790000915527344
2024-04-03,549.75,78.36750030517578,90.76499938964844,117.54000091552734,2727.5,50.540000915527344,51.54999923706055,32.79999923706055
2024-04-04,551.7000122070312,78.47000122070312,90.84500122070312,117.69999694824219,2733.0,50.619998931884766,51.650001525878906,33.130001068115234
2024-04-05,546.4099731445312,77.98249816894531,90.19999694824219,116.87999725341797,2709.5,50.16999816894531,51.02000045776367,32.7400016784668
2024-04-08,548.0900268554688,78.02999877929688,90.37999725341797,117.08000183105469,2723.5,50.459999084472656,51.380001068115234,33.029998779296875
2024-04-09,544.6099853515625,77.39250183105469,89.8550033569336,116.5999984741211,2705.5,50.130001068115234,50.810001373291016,33.119998931884766
2024-04-10,542.510009765625,77.86499786376953,90.2750015258789,117.04000091552734,2707.0,50.20000076293945,50.90999984741211,32.68000030517578
2024-04-11,542.22998046875,78.07499694824219,90.4000015258789,117.31999969482422,2694.25,50.029998779296875,50.56999969482422,32.779998779296875
2024-04-12,542.3300170898438,78.44000244140625,90.8499984741211,117.72000122070312,2699.0,50.150001525878906,50.5,32.31999969482422
2024-04-15,540.52001953125,78.16000366210938,90.6449966430664,117.41999816894531,2701.5,50.18000030517578,50.790000915527344,32.209999084472656
2024-04-16,532.1199951171875,77.08999633789062,89.2300033569336,115.5999984741211,2661.0,49.42499923706055,50.09000015258789,31.579999923706055
2024-04-17,529.3699951171875,76.60749816894531,88.76000213623047,114.91999816894531,2663.0,49.43000030517578,50.08000183105469,31.559999465942383
2024-04-18,531.2899780273438,76.79499816894531,88.97000122070312,115.26000213623047,2677.75,49.60499954223633,50.29999923706055,31.860000610351562
2024-04-19,525.22998046875,76.2699966430664,88.0999984741211,114.27999877929688,2686.0,49.54999923706055,50.13999938964844,31.600000381469727
2024-04-22,524.1699829101562,76.5374984741211,88.2750015258789,114.54000091552734,2716.5,49.95500183105469,50.400001525878906,31.729999542236328
2024-04-23,532.8300170898438,77.09500122070312,89.23999786376953,115.73999786376953,2740.0,50.540000915527344,51.220001220703125,32.119998931884766
2024-04-24,533.1699829101562,77.21749877929688,89.27999877929688,115.77999877929688,2726.5,50.33000183105469,51.0099983215332,32.25
2024-04-25,527.22998046875,76.03250122070312,88.19999694824219,114.4800033569336,2704.5,49.974998474121094,50.5,32.22999954223633
2024-04-26,536.2999877929688,77.58125305175781,89.78500366210938,116.44000244140625,2734.5,50.58000183105469,51.31999969482422,32.619998931884766
2024-04-29,537.4000244140625,77.15499877929688,89.81500244140625,116.58000183105469,2728.0,50.630001068115234,51.060001373291016,32.939998626708984
2024-04-30,534.47998046875,76.93250274658203,89.57499694824219,116.23999786376953,2708.5,50.369998931884766,50.540000915527344,32.72999954223633
2024-05-01,528.75,76.25250244140625,,,2693.25,,,32.685001373291016
2024-05-02,529.5800170898438,76.37249755859375,88.91500091552734,115.68000030517578,2708.5,50.2400016784668,50.20000076293945,33.22999954223633
2024-05-03,538.7100219726562,77.24500274658203,89.63999938964844,116.62000274658203,2728.75,50.47999954223633,50.54999923706055,33.599998474121094
2024-05-07,546.5800170898438,78.47250366210938,90.94000244140625,118.08000183105469,2779.5,51.36000061035156,51.54999923706055,33.529998779296875
2024-05-08,545.77001953125,78.69499969482422,90.94499969482422,118.08000183105469,2796.0,51.54999923706055,51.81999969482422,33.459999084472656
2024-05-09,548.0900268554688,78.87000274658203,91.13999938964844,118.26000213623047,2806.25,51.75,52.09000015258789,33.5
2024-05-10,549.2999877929688,79.0625,91.44499969482422,118.63999938964844,2826.0,52.130001068115234,52.369998931884766,33.61000061035156
2024-05-13,549.75,78.87750244140625,91.30000305175781,118.5999984741211,2822.5,52.150001525878906,52.38999938964844,33.84000015258789
2024-05-14,550.239990234375,78.78500366210938,91.25,118.5199966430664,2827.0,52.25,52.41999816894531,33.959999084472656
2024-05-15,557.2100219726562,79.2125015258789,91.91500091552734,119.37999725341797,2839.25,52.58000183105469,52.650001525878906,34.369998931884766
2024-05-16,560.8099975585938,79.69249725341797,92.29000091552734,119.80000305175781,2803.5,52.5099983215332,51.81999969482422,34.5099983215332
2024-05-17,557.97998046875,79.11250305175781,92.0,119.55999755859375,2792.0,52.459999084472656,51.75,34.63999938964844
2024-05-20,561.0399780273438,79.52249908447266,92.5199966430664,120.18000030517578,2797.5,52.65999984741211,51.90999984741211,34.54999923706055
2024-05-21,559.6699829101562,79.32749938964844,92.30999755859375,119.81999969482422,2787.5,52.529998779296875,51.66999816894531,34.29999923706055
2024-05-22,560.4099731445312,79.32749938964844,92.34500122070312,119.87999725341797,2772.0,52.369998931884766,51.45000076293945,34.2599983215332
2024-05-23,560.0999755859375,79.36000061035156,92.37000274658203,119.9000015258789,2774.0,52.38999938964844,51.59000015258789,34.13999938964844
2024-05-24,559.3699951171875,78.99749755859375,92.02999877929688,119.4000015258789,2769.5,52.290000915527344,51.54999923706055,34.099998474121094
2024-05-28,559.1400146484375,78.8125,91.87999725341797,119.22000122070312,2759.5,52.150001525878906,51.560001373291016,34.06999969482422
2024-05-29,555.72998046875,78.75749969482422,91.5250015258789,118.68000030517578,2730.5,51.61000061035156,50.88999938964844,33.529998779296875
2024-05-30,553.5900268554688,78.23500061035156,91.2699966430664,118.26000213623047,2749.0,51.91999816894531,51.11000061035156,33.52000045776367
2024-05-31,548.969970703125,77.68000030517578,90.66999816894531,117.5199966430664,2762.5,52.09000015258789,51.060001373291016,33.0
2024-06-03,555.25,78.1675033569336,91.34500122070312,118.41999816894531,2767.0,52.29999923706055,51.33000183105469,33.4900016784668
2024-06-04,554.6199951171875,78.15499877929688,91.16999816894531,117.95999908447266,2756.25,52.029998779296875,50.790000915527344,32.939998626708984
2024-06-05,561.6799926757812,79.19999694824219,92.26000213623047,119.4800033569336,2784.0,52.56999969482422,51.65999984741211,33.560001373291016
2024-06-06,564.030029296875,79.49250030517578,92.5999984741211,119.91999816894531,2801.0,52.869998931884766,52.0,33.7599983215332
2024-06-07,564.989990234375,79.9574966430664,93.05999755859375,120.45999908447266,2790.25,52.7400016784668,51.790000915527344,33.619998931884766
2024-06-10,564.27001953125,79.86000061035156,93.44999694824219,120.9800033569336,2763.25,52.560001373291016,51.41999816894531,33.630001068115234
2024-06-11,564.4099731445312,79.88500213623047,93.31500244140625,120.73999786376953,2738.5,52.08000183105469,50.88999938964844,33.369998931884766
2024-06-12,573.3300170898438,80.4175033569336,93.7750015258789,121.37999725341797,2769.0,52.54999923706055,51.650001525878906,34.02000045776367
2024-06-13,571.489990234375,80.43499755859375,93.7699966430664,121.31999969482422,2731.5,51.90999984741211,50.59000015258789,33.84000015258789
2024-06-14,571.5599975585938,80.98249816894531,94.02999877929688,121.68000030517578,2704.5,51.380001068115234,49.64500045776367,33.810001373291016
2024-06-17,574.030029296875,81.24500274658203,94.08499908447266,121.73999786376953,2712.0,50.849998474121094,50.09000015258789,33.95000076293945
2024-06-18,577.530029296875,81.74250030517578,94.59500122070312,122.41999816894531,2730.5,51.20000076293945,50.45000076293945,34.33000183105469
2024-06-19,579.280029296875,81.78500366210938,94.7249984741211,122.62000274658203,2721.5,51.13999938964844,50.15999984741211,34.54999923706055
2024-06-20,579.75,82.15750122070312,95.12000274658203,123.05999755859375,2750.5,51.56999969482422,50.779998779296875,34.36000061035156
2024-06-21,576.22998046875,82.0374984741211,94.75,122.69999694824219,2732.25,51.16999816894531,50.33000183105469,34.220001220703125
2024-06-24,578.3800048828125,81.90249633789062,94.94999694824219,122.87999725341797,2753.0,51.599998474121094,50.81999969482422,34.34000015258789
2024-06-25,576.4400024414062,81.68499755859375,94.87999725341797,122.72000122070312,2743.0,51.45000076293945,50.630001068115234,34.029998779296875
2024-06-26,575.7999877929688,81.95249938964844,94.83499908447266,122.76000213623047,2733.0,51.15999984741211,50.439998626708984,34.0
2024-06-27,577.3499755859375,82.00499725341797,94.83000183105469,122.68000030517578,2722.75,50.959999084472656,50.31999969482422,34.06999969482422
2024-06-28,580.4199829101562,82.50499725341797,95.19000244140625,123.18000030517578,2722.0,50.869998931884766,50.2400016784668,34.310001373291016
2024-07-01,576.3800048828125,81.90499877929688,94.63500213623047,122.5199966430664,2733.0,51.0099983215332,50.58000183105469,34.27000045776367
2024-07-02,578.3499755859375,81.94249725341797,94.78500366210938,122.72000122070312,2717.0,50.79999923706055,50.36000061035156,34.189998626708984
2024-07-03,582.6199951171875,82.03500366210938,95.08499908447266,123.12000274658203,2733.5,51.15999984741211,50.9900016784668,34.790000915527344
2024-07-04,583.6799926757812,82.18499755859375,95.30000305175781,123.45999908447266,2751.5,51.4900016784668,51.189998626708984,34.90999984741211
2024-07-05,585.719970703125,82.13749694824219,95.33499908447266,123.41999816894531,2742.5,51.40999984741211,51.099998474121094,34.900001525878906
2024-07-08,587.6400146484375,82.31500244140625,95.50499725341797,123.68000030517578,2735.0,51.38999938964844,51.02000045776367,35.040000915527344
2024-07-09,588.9000244140625,82.76374816894531,95.66000366210938,123.86000061035156,2715.0,50.900001525878906,50.33000183105469,35.060001373291016
2024-07-10,590.5599975585938,82.61499786376953,96.02999877929688,124.41999816894531,2732.0,51.40999984741211,50.900001525878906,35.25
2024-07-11,590.2000122070312,82.11750030517578,95.86000061035156,124.23999786376953,2740.0,51.66999816894531,51.06999969482422,35.529998779296875
2024-07-12,594.52001953125,82.25499725341797,96.33999633789062,124.83999633789062,2759.5,52.15999984741211,51.779998779296875,35.70000076293945
2024-07-15,596.6400146484375,82.5425033569336,96.33999633789062,124.76000213623047,2732.5,51.599998474121094,51.150001525878906,35.470001220703125
2024-07-16,596.1199951171875,82.67749786376953,96.48500061035156,124.87999725341797,2725.75,51.470001220703125,50.779998779296875,35.400001525878906
2024-07-17,591.239990234375,81.69000244140625,95.4749984741211,123.58000183105469,2714.0,51.25,50.2400016784668,35.060001373291016
2024-07-18,586.4500122070312,81.23999786376953,94.92500305175781,122.95999908447266,2707.5,51.099998474121094,50.02000045776367,34.720001220703125
2024-07-19,582.0700073242188,80.98249816894531,94.37000274658203,122.0999984741211,2690.0,50.72999954223633,49.53499984741211,34.31999969482422
2024-07-22,584.0,81.24500274658203,94.80999755859375,122.62000274658203,2719.0,51.220001220703125,50.310001373291016,34.45000076293945
2024-07-23,589.4400024414062,81.99749755859375,95.70999908447266,123.72000122070312,2715.5,51.310001373291016,50.5099983215332,34.40999984741211
2024-07-24,577.1699829101562,80.22250366210938,94.05000305175781,121.69999694824219,2697.5,50.97999954223633,49.95000076293945,34.130001068115234
2024-07-25,575.3800048828125,80.27749633789062,93.55999755859375,121.08000183105469,2687.75,50.63999938964844,49.439998626708984,33.86000061035156
2024-07-26,575.1500244140625,80.39250183105469,93.74500274658203,121.33999633789062,2714.75,51.04999923706055,49.91999816894531,34.060001373291016
2024-07-29,575.0999755859375,80.40750122070312,93.91999816894531,121.54000091552734,2701.75,50.90999984741211,49.435001373291016,33.91999816894531
2024-07-30,574.030029296875,80.36250305175781,93.99500274658203,121.5999984741211,2712.0,51.130001068115234,49.7599983215332,33.900001525878906
2024-07-31,583.8400268554688,81.68250274658203,95.38999938964844,123.5,2736.5,51.54999923706055,50.08000183105469,34.59000015258789
2024-08-01,578.0900268554688,81.3550033569336,94.45500183105469,122.23999786376953,2702.5,50.790000915527344,48.90999984741211,34.20000076293945
2024-08-02,561.1500244140625,78.72750091552734,90.66500091552734,117.5199966430664,2663.0,49.56999969482422,47.709999084472656,33.380001068115234
2024-08-05,550.9600219726562,77.57250213623047,88.625,114.80000305175781,2625.5,48.474998474121094,47.0,32.369998931884766
2024-08-06,554.2100219726562,78.4749984741211,89.41500091552734,115.66000366210938,2639.5,48.6150016784668,47.060001373291016,32.5
2024-08-07,560.75,79.19750213623047,90.66000366210938,117.5,2675.5,49.36000061035156,48.0099983215332,33.279998779296875
2024-08-08,559.0499877929688,78.92500305175781,90.66000366210938,117.66000366210938,2669.25,49.435001373291016,47.974998474121094,33.529998779296875
2024-08-09,562.4400024414062,79.15249633789062,91.0250015258789,118.04000091552734,2682.0,49.7400016784668,48.0099983215332,33.68000030517578
2024-08-12,564.1300048828125,79.31500244140625,91.17500305175781,118.30000305175781,2681.0,49.709999084472656,47.98500061035156,33.90999984741211
2024-08-13,570.2899780273438,79.90750122070312,92.06999969482422,119.31999969482422,2690.0,49.9900016784668,48.2400016784668,34.08000183105469
2024-08-14,575.6199951171875,80.51750183105469,92.30000305175781,119.54000091552734,2714.25,50.2400016784668,48.564998626708984,34.11000061035156
2024-08-15,583.8200073242188,81.56500244140625,93.92500305175781,121.62000274658203,2739.5,50.91999816894531,49.47999954223633,34.45000076293945
2024-08-16,584.9299926757812,81.49250030517578,94.03500366210938,121.73999786376953,2712.5,51.0099983215332,49.095001220703125,34.70000076293945
2024-08-19,589.52001953125,81.55374908447266,94.30999755859375,122.0999984741211,2729.5,51.34000015258789,49.41999816894531,35.150001525878906
2024-08-20,591.0399780273438,81.58999633789062,94.0999984741211,121.69999694824219,2718.0,51.08000183105469,49.2599983215332,34.90999984741211
2024-08-21,592.5499877929688,81.4749984741211,94.19000244140625,121.91999816894531,2723.0,51.25,49.54499816894531,35.06999969482422
2024-08-22,592.0900268554688,81.26000213623047,94.34500122070312,122.0,2724.0,51.43000030517578,49.560001373291016,34.7599983215332
2024-08-23,594.7899780273438,80.85749816894531,94.375,122.0999984741211,2728.5,51.70000076293945,49.775001525878906,35.25
